external_fulfiller_location_id,internal_fulfiller_location_id,bin_name,bin_type,bin_status
'600',54802,'01320401','General','Pickable'
'600',54802,'01320402','General','Pickable'
'600',54802,'01320403','General','Pickable'
'600',54802,'01320404','General','Pickable'
'600',54802,'01320405','General','Pickable'
'600',54802,'01330101','General','Pickable'
'600',54802,'01330102','General','Pickable'
'600',54802,'01330103','General','Pickable'
'600',54802,'01330104','General','Pickable'
'600',54802,'01330105','General','Pickable'
'600',54802,'01330201','General','Pickable'
'600',54802,'01330202','General','Pickable'
'600',54802,'01330203','General','Pickable'
'600',54802,'01330204','General','Pickable'
'600',54802,'01330205','General','Pickable'
'600',54802,'01330301','General','Pickable'
'600',54802,'01330302','General','Pickable'
'600',54802,'01330303','General','Pickable'
'600',54802,'01330304','General','Pickable'
'600',54802,'01330305','General','Pickable'
'600',54802,'01330401','General','Pickable'
'600',54802,'01330402','General','Pickable'
'600',54802,'01330403','General','Pickable'
'600',54802,'01330404','General','Pickable'
'600',54802,'01330405','General','Pickable'
'600',54802,'01340101','General','Pickable'
'600',54802,'01340102','General','Pickable'
'600',54802,'01340103','General','Pickable'
'600',54802,'01340104','General','Pickable'
'600',54802,'01340105','General','Pickable'
'600',54802,'01340201','General','Pickable'
'600',54802,'01340202','General','Pickable'
'600',54802,'01340203','General','Pickable'
'600',54802,'01340204','General','Pickable'
'600',54802,'01340205','General','Pickable'
'600',54802,'01340301','General','Pickable'
'600',54802,'01340302','General','Pickable'
'600',54802,'01340303','General','Pickable'
'600',54802,'01340304','General','Pickable'
'600',54802,'01340305','General','Pickable'
'600',54802,'01340401','General','Pickable'
'600',54802,'01340402','General','Pickable'
'600',54802,'01340403','General','Pickable'
'600',54802,'01340404','General','Pickable'
'600',54802,'01340405','General','Pickable'
'600',54802,'01350101','General','Pickable'
'600',54802,'01350102','General','Pickable'
'600',54802,'01350103','General','Pickable'
'600',54802,'01350104','General','Pickable'
'600',54802,'01350105','General','Pickable'
'600',54802,'01350201','General','Pickable'
'600',54802,'01350202','General','Pickable'
'600',54802,'01350203','General','Pickable'
'600',54802,'01350204','General','Pickable'
'600',54802,'01350205','General','Pickable'
'600',54802,'01350301','General','Pickable'
'600',54802,'01350302','General','Pickable'
'600',54802,'01350303','General','Pickable'
'600',54802,'01350304','General','Pickable'
'600',54802,'01350305','General','Pickable'
'600',54802,'01350401','General','Pickable'
'600',54802,'01350402','General','Pickable'
'600',54802,'01350403','General','Pickable'
'600',54802,'01350404','General','Pickable'
'600',54802,'01350405','General','Pickable'
'600',54802,'01360101','General','Pickable'
'600',54802,'01360102','General','Pickable'
'600',54802,'01360103','General','Pickable'
'600',54802,'01360104','General','Pickable'
'600',54802,'01360105','General','Pickable'
'600',54802,'01360201','General','Pickable'
'600',54802,'01360202','General','Pickable'
'600',54802,'01360203','General','Pickable'
'600',54802,'01360204','General','Pickable'
'600',54802,'01360205','General','Pickable'
'600',54802,'01360301','General','Pickable'
'600',54802,'01360302','General','Pickable'
'600',54802,'01360303','General','Pickable'
'600',54802,'01360304','General','Pickable'
'600',54802,'01360305','General','Pickable'
'600',54802,'01360401','General','Pickable'
'600',54802,'01360402','General','Pickable'
'600',54802,'01360403','General','Pickable'
'600',54802,'01360404','General','Pickable'
'600',54802,'01360405','General','Pickable'
'600',54802,'02010101','General','Pickable'
'600',54802,'02010102','General','Pickable'
'600',54802,'02010103','General','Pickable'
'600',54802,'02010104','General','Pickable'
'600',54802,'02010105','General','Pickable'
'600',54802,'02010201','General','Pickable'
